,4G_RRC_SETUP_FAILURES_OVERALL,4G_4G2G_CSFB_ATT,4G_4G2G_CSFB_SHARE,4G_4G2G_OUT_HO_ATT_SRVCC,4G_4G2G_OUT_HO_FAILURES_SRVCC,4G_4G2G_OUT_HO_SUCC_RATE_SRVCC,4G_4G2G_OUT_HO_SUCC_SRVCC,4G_4G2G_SRVCC_SHARE,4G_4G3G_CSFB_ATT,4G_4G3G_CSFB_SHARE,4G_4G3G_OUT_HO_ATT_SRVCC,4G_4G3G_OUT_HO_FAILURES_SRVCC,4G_4G3G_OUT_HO_SUCC_RATE_SRVCC,4G_4G3G_OUT_HO_SUCC_SRVCC,4G_4G3G_SRVCC_SHARE,4G_4G4G_OUT_HO_ATT_OVERALL,4G_4G4G_OUT_HO_ATT_VOICE,4G_4G4G_OUT_HO_FAILURES_OVERALL,4G_4G4G_OUT_HO_FAILURES_VOICE,4G_4G4G_OUT_HO_SUCC_OVERALL,4G_4G4G_OUT_HO_SUCC_RATE_OVERALL,4G_4G4G_OUT_HO_SUCC_RATE_VOICE,LTE_Avg_Cell_Throughput_DL_Mbps_LTE_1,LTE_Avg_Cell_Throughput_UL_Mbps_LTE_1,LTE_ERAB_Accessibility_Ratio_LTE_1,LTE_ERAB_Drop_per_GByte_LTE_1,LTE_ERAB_Drop_Ratio_LTE_1,LTE_Nbr_of_Cells_LTE_1,LTE_Traffic_Volume_DL_GBytes_LTE_1,LTE_Traffic_Volume_UL_GBytes_LTE_1,4G_Cell_Availability,4G_TRAFFIC_VOLUME_DL_OVERALL,4G_TRAFFIC_VOLUME_OVERALL,4G_TRAFFIC_VOLUME_UL_OVERALL,4G_HO_SRVCC_SUCCESSES,4G_BPCR_OVERALL_RRC_SUCC_MV_LN,4G_BPCR_OVERALL_RRC_ATT_MV_LN,4G_BPCR_OVERALL_eRAB_SUCC_MV_LN,4G_BPCR_OVERALL_eRAB_ATT_MV_LN,4G_Active_Users_Avg_BH_GL,4G_DL_PRB_Utilisation_GL,4G_AVERAGE_ACTIVE_USERS,4G_OUT_HO_ATT_SRVCC_OVERALL,4G_OUT_HO_SRVCC_FAILURES_OVERALL,4G_OUT_HO_SUCC_RATE_SRVCC_OVERALL,4G_OUT_HO_SUCC_SRVCC_OVERALL,4G_BPCR_DATA,4G_BPCR_VOICE,4G_DPCR_DATA,4G_DPCR_VOICE,4G_TRAFFIC_VOLUME_DL_DATA_NOK,4G_TRAFFIC_VOLUME_UL_DATA_NOK,4G_TRAFFIC_VOLUME_VOICE_NOK,4G_DL_MAX_THROUGHPUT_NOK,4G_UL_MAX_THROUGHPUT_NOK,4G_HO_ATTEMPTS,4G_HO_ATTEMPTS_NOK,4G_HO_FAILURES,4G_HO_SRVCC_ATTEMPTS,4G_HO_SRVCC_ATTEMPTS_NOK,4G_RRC_SETUP_ATTEMPTS_OVERALL,4G_RRC_SETUP_SUCCESSES_OVERALL,4G_ERAB_DROPS_DATA,4G_ERAB_DROPS_VOICE,4G_ERAB_SEIZURES_DATA,4G_ERAB_SEIZURES_VOICE,4G_ERAB_SETUP_ATTEMPTS_DATA,4G_ERAB_SETUP_ATTEMPTS_VOICE,4G_ERAB_SETUP_SUCCESSES_DATA,4G_ERAB_SETUP_SUCCESSES_VOICE,4G_BPCR_OVERALL_NOK,4G_BROADBAND_ACTIVE_USERS_Hour_new,4G_CELL_AVAILABLE_SECONDS,4G_CELL_PLANNED_AVAILABLE_SECONDS,4G_CELL_UNAVAILABLE_SECONDS,4G_DPCR_OVERALL,4G_ERAB_DROPS_OVERALL,4G_ERAB_SEIZURES_OVERALL,4G_ERAB_SETUP_ATTEMPTS_OVERALL,4G_ERAB_SETUP_FAILURES_DATA,4G_ERAB_SETUP_FAILURES_OVERALL,4G_ERAB_SETUP_FAILURES_VOICE,4G_ERAB_SETUP_SUCCESS_RATE_DATA,4G_ERAB_SETUP_SUCCESS_RATE_OVERALL,4G_ERAB_SETUP_SUCCESS_RATE_VOICE,4G_ERAB_SETUP_SUCCESSES_OVERALL,4G_IMS_SIG_ATTEMPTS,4G_IMS_SIG_FAILURES,4G_IMS_SIG_SUCCESS_RATE,4G_IMS_SIG_SUCCESSES,4G_MIMO_SPATIAL_MUX_SHARE,4G_RRC_SETUP_SUCCESS_RATE_OVERALL,4G_S1_SETUP_ATTEMPTS_OVERALL,4G_S1_SETUP_FAILURES_OVERALL,4G_S1_SETUP_SUCC_RATE_OVERALL,4G_S1_SETUP_SUCCESSES_OVERALL,NE_STATE,eCell.OMC_Name,OMC_NAME
101320091H3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1,1,0,97,98.98%,100.00%,1.268 Mbps,0.098 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.4540 GBytes,0.0338 GBytes,100.00%,0,0.46,0,0,1563,1563,2481,2482,0,3.50%,10,0,0,0,0,0.07%,0,0.11%,0,0.42,0.03,0.00 E,84.2,12.1,98,98,1,0,0,1563,1563,3,0,2662,0,1475,0,1474,0,0.04%,0,3600,3600,0,0.11%,3,2662,2482,1,1,0,99.93%,99.96%,0,2481,1007,0,100.00%,1007,40.21%,100.00%,1563,0,100.00%,1563,Active,0,nokiaLTENordOst1
101320091M1,0,0,0.00%,0,0,0,0,0.00%,1,100.00%,2,0,100.00%,2,100.00%,130,4,1,0,129,99.23%,100.00%,8.613 Mbps,0.295 Mbps,0,0.00 Drop/Gbyte,0.00%,1,3.8766 GBytes,0.1239 GBytes,100.00%,4,3.73,0,2,3616,3616,5445,5445,0,20.50%,28,2,0,100.00%,2,0.00%,0.00%,0.04%,0.00%,3.61,0.12,1.80 E,122.8,4.6,130,130,1,2,2,3616,3616,2,0,5691,9,3035,5,3035,5,0.00%,0,3600,3600,0,0.04%,2,5700,5445,0,0,0,100.00%,100.00%,100.00%,5445,2405,0,100.00%,2405,31.97%,100.00%,3616,0,100.00%,3616,Active,0,nokiaLTENordOst1
101320091M2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,10,2,0,85,97.70%,100.00%,2.209 Mbps,0.069 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.7918 GBytes,0.0238 GBytes,100.00%,1,0.76,0,0,1398,1398,2188,2188,0,10.70%,9,0,0,0,0,0.00%,0.00%,0.04%,0.00%,0.74,0.02,0.15 E,52.3,2.6,87,87,2,0,0,1398,1398,1,0,2374,5,1341,4,1341,4,0.00%,0,3600,3600,0,0.04%,1,2379,2188,0,0,0,100.00%,100.00%,100.00%,2188,843,0,100.00%,843,52.55%,100.00%,1398,0,100.00%,1398,Active,0,nokiaLTENordOst1
101320091M3,0,0,0.00%,0,0,0,0,0,1,100.00%,0,0,0,0,0,40,11,0,0,40,100.00%,100.00%,1.472 Mbps,0.257 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.3305 GBytes,0.0549 GBytes,100.00%,0,0.36,0,0,630,630,1042,1042,0,3.40%,3,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.31,0.05,0.19 E,39.7,19.5,40,40,0,0,0,630,630,0,0,1134,2,584,3,584,3,0.00%,0,3600,3600,0,0.00%,0,1136,1042,0,0,0,100.00%,100.00%,100.00%,1042,455,0,100.00%,455,65.60%,100.00%,630,0,100.00%,630,Active,0,nokiaLTENordOst1
101320092L1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,17,0,0,65,100.00%,100.00%,2.743 Mbps,0.386 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.2345 GBytes,0.1620 GBytes,100.00%,1,1.31,0,0,2143,2150,3222,3222,0,15.90%,21,0,0,0,0,0.33%,0.33%,0.09%,0.00%,1.15,0.16,2.34 E,52.5,10.6,65,65,0,0,0,2150,2143,3,0,3440,7,1681,6,1681,6,0.33%,0,3600,3600,0,0.09%,3,3447,3222,0,0,0,100.00%,100.00%,100.00%,3222,1535,0,100.00%,1535,30.28%,99.67%,2143,0,100.00%,2143,Active,0,nokiaLTENordOst1
101320092L2,30,1,14.29%,0,0,0,0,0,6,85.71%,0,0,0,0,0,142,13,5,0,137,96.48%,100.00%,3.838 Mbps,0.464 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.7275 GBytes,0.1948 GBytes,100.00%,2,1.8,0,0,4829,4859,7281,7298,0,24.00%,29,0,0,0,0,0.97%,0.62%,0.35%,0.00%,1.61,0.19,1.70 E,54.4,4.2,142,142,5,0,0,4859,4829,27,0,7638,9,4216,8,4201,8,0.85%,0,3600,3600,0,0.35%,27,7647,7298,15,17,0,99.64%,99.77%,100.00%,7281,3074,2,99.93%,3072,25.98%,99.38%,4829,0,100.00%,4829,Active,0,nokiaLTENordOst1
101320092L3,0,0,0.00%,0,0,0,0,0,3,100.00%,0,0,0,0,0,61,15,0,0,61,100.00%,100.00%,8.676 Mbps,0.207 Mbps,0,0.00 Drop/Gbyte,0.00%,1,3.8695 GBytes,0.0855 GBytes,100.00%,4,3.69,0,0,831,831,1158,1158,0,35.00%,9,0,0,0,0,0.00%,0.00%,0.08%,0.00%,3.6,0.09,1.99 E,52.1,10.7,61,61,0,0,0,831,831,1,0,1309,5,599,1,599,1,0.00%,0,3600,3600,0,0.08%,1,1314,1158,0,0,0,100.00%,100.00%,100.00%,1158,558,0,100.00%,558,20.47%,100.00%,831,0,100.00%,831,Active,0,nokiaLTENordOst1
101320092M1,0,0,0.00%,0,0,0,0,0,3,100.00%,0,0,0,0,0,112,10,0,0,112,100.00%,100.00%,3.860 Mbps,0.626 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.7375 GBytes,0.2624 GBytes,100.00%,2,1.88,0,0,5811,5811,9336,9336,0,11.30%,41,0,0,0,0,0.00%,0.00%,0.00%,0.00%,1.62,0.26,1.53 E,64.7,21.5,112,112,0,0,0,5811,5811,0,0,9463,6,5081,8,5081,8,0.00%,0,3600,3600,0,0.00%,0,9469,9336,0,0,0,100.00%,100.00%,100.00%,9336,4247,0,100.00%,4247,34.35%,100.00%,5811,0,100.00%,5811,Active,0,nokiaLTENordOst1
101320092M2,0,0,0.00%,0,0,0,0,0,1,100.00%,0,0,0,0,0,122,5,0,0,122,100.00%,100.00%,7.023 Mbps,0.454 Mbps,0,0.00 Drop/Gbyte,0.00%,1,3.1611 GBytes,0.1905 GBytes,100.00%,3,3.13,0,0,5366,5366,8292,8293,0,21.80%,34,0,0,0,0,0.04%,0.02%,0.00%,0.00%,2.94,0.19,0.55 E,118.9,16.7,122,122,0,0,0,5366,5366,0,0,8451,24,4483,25,4482,25,0.03%,0,3600,3600,0,0.00%,0,8475,8293,1,1,0,99.98%,99.99%,100.00%,8292,3785,0,100.00%,3785,46.20%,100.00%,5366,1,99.98%,5365,Active,0,nokiaLTENordOst1
101320092M3,1,0,0.00%,0,0,0,0,0,4,100.00%,0,0,0,0,0,110,9,1,0,109,99.09%,100.00%,7.197 Mbps,1.576 Mbps,0,0.00 Drop/Gbyte,0.00%,1,3.2394 GBytes,0.6609 GBytes,100.00%,3,3.68,1,0,3880,3881,6158,6158,0,19.00%,30,0,0,0,0,0.03%,0.03%,0.00%,0.00%,3.02,0.66,4.32 E,72.5,41.2,110,110,1,0,0,3881,3880,0,0,6262,27,3148,31,3148,31,0.03%,0,3600,3600,0,0.00%,0,6289,6158,0,0,0,100.00%,100.00%,100.00%,6158,2979,0,100.00%,2979,48.67%,99.97%,3880,0,100.00%,3880,Active,0,nokiaLTENordOst1
101320094L1,2,1,50.00%,0,0,0,0,0,1,50.00%,0,0,0,0,0,99,4,3,0,96,96.97%,100.00%,10.370 Mbps,0.457 Mbps,0,0.00 Drop/Gbyte,0.00%,1,4.6658 GBytes,0.1918 GBytes,100.00%,4,4.54,0,0,4079,4081,6393,6393,0,38.30%,30,0,0,0,0,0.05%,0.05%,0.00%,0.00%,4.35,0.19,0.42 E,63.5,12.3,99,99,3,0,0,4081,4079,0,0,6637,5,3614,6,3614,6,0.05%,0,3600,3600,0,0.00%,0,6642,6393,0,0,0,100.00%,100.00%,100.00%,6393,2773,0,100.00%,2773,35.42%,99.95%,4079,0,100.00%,4079,Active,0,nokiaLTENordOst1
101320094L2,7,0,0.00%,0,0,0,0,0.00%,3,100.00%,1,0,100.00%,1,100.00%,92,6,0,0,92,100.00%,100.00%,5.457 Mbps,0.423 Mbps,0,0.00 Drop/Gbyte,0.00%,1,2.4553 GBytes,0.1776 GBytes,100.00%,2,2.46,0,1,2341,2348,3427,3427,0,26.80%,26,1,0,100.00%,1,0.30%,0.30%,0.16%,0.00%,2.29,0.18,2.07 E,64.1,2.9,92,92,0,1,1,2348,2341,6,0,3665,7,2004,4,2004,4,0.30%,0,3600,3600,0,0.16%,6,3672,3427,0,0,0,100.00%,100.00%,100.00%,3427,1419,0,100.00%,1419,25.95%,99.70%,2341,0,100.00%,2341,Active,0,nokiaLTENordOst1
101320094L3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,18,0,0,147,100.00%,100.00%,2.134 Mbps,0.267 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.9290 GBytes,0.1081 GBytes,100.00%,1,0.97,0,0,1233,1233,1842,1844,0,18.10%,9,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.87,0.11,0.97 E,51.2,13.7,147,147,0,0,0,1233,1233,0,0,2172,3,930,3,930,3,0.11%,0,3600,3600,0,0.00%,0,2175,1844,0,2,0,100.00%,99.89%,100.00%,1842,911,2,99.78%,909,25.68%,100.00%,1233,0,100.00%,1233,Active,0,nokiaLTENordOst1
101320094M1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,45,100.00%,0,1.519 Mbps,0.139 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.6838 GBytes,0.0585 GBytes,100.00%,1,0.7,0,0,4576,4576,7004,7004,0,20.30%,30,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.64,0.06,1.64 E,54.2,10.7,45,45,0,0,0,4576,4576,0,0,7081,10,3929,10,3929,10,0.00%,0,3600,3600,0,0.00%,0,7091,7004,0,0,0,100.00%,100.00%,100.00%,7004,3065,0,100.00%,3065,34.26%,100.00%,4576,0,100.00%,4576,Active,0,nokiaLTENordOst1
101320094M2,0,0,0.00%,0,0,0,0,0,5,100.00%,0,0,0,0,0,75,1,0,0,75,100.00%,100.00%,2.788 Mbps,0.378 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.2548 GBytes,0.1584 GBytes,100.00%,1,1.33,0,0,2156,2156,3336,3336,0,15.30%,22,0,0,0,0,0.00%,0.00%,0.03%,0.00%,1.17,0.16,0.00 E,109.4,5.3,75,75,0,0,0,2156,2156,1,0,3404,9,1902,10,1902,10,0.00%,0,3600,3600,0,0.03%,1,3413,3336,0,0,0,100.00%,100.00%,100.00%,3336,1424,0,100.00%,1424,39.79%,100.00%,2156,0,100.00%,2156,Active,0,nokiaLTENordOst1
101320094M3,0,0,0.00%,0,0,0,0,0,2,100.00%,0,0,0,0,0,91,4,0,0,91,100.00%,100.00%,12.024 Mbps,0.649 Mbps,0,0.00 Drop/Gbyte,0.00%,1,5.4099 GBytes,0.2720 GBytes,100.00%,5,5.31,0,0,4123,4123,6271,6275,0,16.40%,25,0,0,0,0,0.06%,0,0.09%,0.00%,5.04,0.27,0.20 E,104.6,7.6,91,91,0,0,0,4123,4123,6,0,6424,1,3396,0,3394,0,0.06%,0,3600,3600,0,0.09%,6,6425,6275,2,4,0,99.94%,99.94%,0,6271,2879,2,99.93%,2877,46.28%,100.00%,4123,0,100.00%,4123,Active,0,nokiaLTENordOst1
101320095M1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,4,0,108,96.43%,0,4.294 Mbps,0.225 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.9304 GBytes,0.0945 GBytes,100.00%,2,1.89,0,0,3037,3037,4846,4846,0,13.20%,21,0,0,0,0,0.00%,0.00%,0.04%,0.00%,1.8,0.09,2.10 E,58.4,16.4,112,112,4,0,0,3037,3037,2,0,5061,3,2612,1,2612,1,0.00%,0,3600,3600,0,0.04%,2,5064,4846,0,0,0,100.00%,100.00%,100.00%,4846,2233,0,100.00%,2233,33.68%,100.00%,3037,0,100.00%,3037,Active,0,nokiaLTENordOst1
101320095M2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,37,100.00%,100.00%,6.358 Mbps,0.090 Mbps,0,0.00 Drop/Gbyte,0.00%,1,2.2498 GBytes,0.0302 GBytes,100.00%,2,2.13,0,0,1699,1701,2341,2350,0,14.40%,8,0,0,0,0,0.39%,0.12%,0.29%,0,2.1,0.03,0.01 E,43.3,0.7,37,37,0,0,0,1701,1699,7,0,2395,0,1469,1,1465,1,0.50%,0,3600,3600,0,0.29%,7,2395,2350,4,9,0,99.73%,99.62%,100.00%,2341,880,5,99.43%,875,65.15%,99.88%,1699,0,100.00%,1699,Active,0,nokiaLTENordOst1
101320095M3,0,0,0.00%,0,0,0,0,0.00%,1,100.00%,1,0,100.00%,1,100.00%,74,0,0,0,74,100.00%,0,3.761 Mbps,1.391 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.6927 GBytes,0.5832 GBytes,100.00%,2,2.16,1,1,2153,2153,3300,3300,0,9.90%,18,1,0,100.00%,1,0.00%,0.00%,0.00%,0.00%,1.58,0.58,1.09 E,57.9,13.6,74,74,0,1,1,2153,2153,0,0,3428,3,1894,3,1894,3,0.00%,0,3600,3600,0,0.00%,0,3431,3300,0,0,0,100.00%,100.00%,100.00%,3300,1403,0,100.00%,1403,57.21%,100.00%,2153,0,100.00%,2153,Active,0,nokiaLTENordOst1
101320096L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,8,100.00%,100.00%,2.098 Mbps,0.101 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.8677 GBytes,0.0393 GBytes,100.00%,1,0.85,0,0,557,557,925,925,0,17.20%,4,0,0,0,0,0.00%,0,0.00%,0,0.81,0.04,0.01 E,56.9,3.8,8,8,0,0,0,557,557,0,0,958,0,467,0,467,0,0.00%,0,3600,3600,0,0.00%,0,958,925,0,0,0,100.00%,100.00%,0,925,458,0,100.00%,458,59.69%,100.00%,557,0,100.00%,557,Active,0,nokiaLTENordOst1
101320096L2,0,0,0,0,0,0,0,0.00%,0,0,1,0,100.00%,1,100.00%,74,0,0,0,74,100.00%,0,6.670 Mbps,0.277 Mbps,0,0.00 Drop/Gbyte,0.00%,1,3.0012 GBytes,0.1165 GBytes,100.00%,3,2.91,0,1,1905,1905,3001,3001,0,45.60%,16,1,0,100.00%,1,0.00%,0.00%,0.00%,0.00%,2.8,0.12,0.58 E,60.2,5.6,74,74,0,1,1,1905,1905,0,0,3174,3,1701,3,1701,3,0.00%,0,3600,3600,0,0.00%,0,3177,3001,0,0,0,100.00%,100.00%,100.00%,3001,1297,0,100.00%,1297,9.54%,100.00%,1905,0,100.00%,1905,Active,0,nokiaLTENordOst1
101320096L3,7,0,0.00%,0,0,0,0,0.00%,2,100.00%,2,0,100.00%,2,100.00%,179,9,3,0,176,98.32%,100.00%,4.458 Mbps,0.767 Mbps,0,0.00 Drop/Gbyte,0.00%,1,2.0058 GBytes,0.3217 GBytes,100.00%,2,2.19,0,2,5332,5339,8261,8263,0,24.90%,31,2,0,100.00%,2,0.13%,9.21%,0.07%,0.00%,1.87,0.32,1.14 E,56.6,13.2,179,179,3,2,2,5339,5332,6,0,8726,13,4615,11,4615,10,0.16%,0,3600,3600,0,0.07%,6,8739,8263,0,2,1,100.00%,99.98%,90.91%,8261,3637,1,99.97%,3636,27.81%,99.87%,5332,0,100.00%,5332,Active,0,nokiaLTENordOst1
101320096M1,0,0,0.00%,0,0,0,0,0,1,100.00%,0,0,0,0,0,31,0,1,0,30,96.77%,0,13.001 Mbps,0.214 Mbps,0,0.00 Drop/Gbyte,0.00%,1,5.8497 GBytes,0.0900 GBytes,100.00%,5,5.54,0,0,1948,1948,3149,3149,0,25.60%,15,0,0,0,0,0.00%,0.00%,0.00%,0.00%,5.45,0.09,0.00 E,126.5,9.5,31,31,1,0,0,1948,1948,0,0,3137,22,1739,22,1739,22,0.00%,0,3600,3600,0,0.00%,0,3159,3149,0,0,0,100.00%,100.00%,100.00%,3149,1388,0,100.00%,1388,63.98%,100.00%,1948,0,100.00%,1948,Active,0,nokiaLTENordOst1
101320096M2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,7,0,0,142,100.00%,100.00%,1.240 Mbps,0.391 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.4859 GBytes,0.1439 GBytes,100.00%,0,0.6,0,0,1991,1991,2626,2626,0,11.10%,10,0,0,0,0,0.00%,0.00%,0.00%,0,0.45,0.14,0.03 E,32.9,1.6,142,142,0,0,0,1991,1991,0,0,2747,0,1874,2,1874,2,0.00%,0,3600,3600,0,0.00%,0,2747,2626,0,0,0,100.00%,100.00%,100.00%,2626,750,0,100.00%,750,54.96%,100.00%,1991,0,100.00%,1991,Active,0,nokiaLTENordOst1
101320096M3,0,0,0.00%,0,0,0,0,0,1,100.00%,0,0,0,0,0,108,3,0,0,108,100.00%,100.00%,3.310 Mbps,0.350 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.4784 GBytes,0.1457 GBytes,100.00%,1,1.52,0,0,3317,3317,4992,4994,0,18.60%,20,0,0,0,0,0.07%,0.00%,0.00%,0.00%,1.38,0.15,0.04 E,58.4,16.3,108,108,0,0,0,3317,3317,0,0,5104,8,2865,9,2863,9,0.04%,0,3600,3600,0,0.00%,0,5112,4994,2,2,0,99.93%,99.96%,100.00%,4992,2120,0,100.00%,2120,40.14%,100.00%,3317,0,100.00%,3317,Active,0,nokiaLTENordOst1
101320097L1,0,0,0,0,0,0,0,0.00%,0,0,1,0,100.00%,1,100.00%,24,3,0,0,24,100.00%,100.00%,1.512 Mbps,0.060 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.6177 GBytes,0.0232 GBytes,100.00%,1,0.6,0,1,1002,1002,1598,1598,0,8.30%,7,1,0,100.00%,1,0.00%,0.00%,0.00%,0.00%,0.58,0.02,0.22 E,41,2.2,24,24,0,1,1,1002,1002,0,0,1678,3,885,3,885,3,0.00%,0,3600,3600,0,0.00%,0,1681,1598,0,0,0,100.00%,100.00%,100.00%,1598,710,0,100.00%,710,55.98%,100.00%,1002,0,100.00%,1002,Active,0,nokiaLTENordOst1
101320097L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,20,100.00%,100.00%,1.701 Mbps,0.051 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.4456 GBytes,0.0129 GBytes,100.00%,0,0.43,0,0,801,801,1350,1350,0,5.40%,5,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.41,0.01,0.01 E,33.3,2,20,20,0,0,0,801,801,0,0,1413,1,720,1,720,1,0.00%,0,3600,3600,0,0.00%,0,1414,1350,0,0,0,100.00%,100.00%,100.00%,1350,629,0,100.00%,629,42.90%,100.00%,801,0,100.00%,801,Active,0,nokiaLTENordOst1
101320097L3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,0,0,48,100.00%,100.00%,1.690 Mbps,0.082 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.7368 GBytes,0.0348 GBytes,100.00%,1,0.72,0,0,2080,2081,3129,3129,0,13.60%,13,0,0,0,0,0.05%,0,0.03%,0.00%,0.69,0.03,0.04 E,34.6,7.1,48,48,0,0,0,2081,2080,1,0,3245,1,1793,0,1793,0,0.05%,0,3600,3600,0,0.03%,1,3246,3129,0,0,0,100.00%,100.00%,0,3129,1336,0,100.00%,1336,41.55%,99.95%,2080,0,100.00%,2080,Active,0,nokiaLTENordOst1
101320097L4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,33,100.00%,100.00%,0.702 Mbps,0.071 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.3160 GBytes,0.0299 GBytes,100.00%,0,0.32,0,0,340,340,486,486,0,3.90%,5,0,0,0,0,0.00%,0,0.00%,0.00%,0.29,0.03,0.05 E,51.2,21.3,33,33,0,0,0,340,340,0,0,581,1,289,0,289,0,0.00%,0,3600,3600,0,0.00%,0,582,486,0,0,0,100.00%,100.00%,0,486,197,0,100.00%,197,41.35%,100.00%,340,0,100.00%,340,Active,0,nokiaLTENordOst1
101320097M1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0,0,52,100.00%,100.00%,3.385 Mbps,0.100 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.4194 GBytes,0.0393 GBytes,100.00%,1,1.36,0,0,789,788,1277,1277,0,6.70%,8,0,0,0,0,-0.13%,-0.13%,0.00%,0.00%,1.32,0.04,0.00 E,78.5,1.7,52,52,0,0,0,788,789,0,0,1333,1,698,2,698,2,-0.13%,0,3600,3600,0,0.00%,0,1334,1277,0,0,0,100.00%,100.00%,100.00%,1277,577,0,100.00%,577,55.29%,100.13%,789,0,100.00%,789,Active,0,nokiaLTENordOst1
101320097M2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,100.00%,0,0.425 Mbps,0.042 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.0588 GBytes,0.0055 GBytes,100.00%,0,0.06,0,0,232,232,344,344,0,3.20%,2,0,0,0,0,0.00%,0,0.00%,0,0.05,0.01,0.00 E,37.5,2.5,19,19,0,0,0,232,232,0,0,363,0,205,0,205,0,0.00%,0,3600,3600,0,0.00%,0,363,344,0,0,0,100.00%,100.00%,0,344,139,0,100.00%,139,8.73%,100.00%,232,0,100.00%,232,Active,0,nokiaLTENordOst1
101320097M3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,34,100.00%,100.00%,2.943 Mbps,1.589 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.3245 GBytes,0.6523 GBytes,100.00%,1,1.89,1,0,1824,1824,2878,2878,0,7.60%,14,0,0,0,0,0.00%,0.00%,0.00%,0.00%,1.23,0.65,0.39 E,52.8,27.2,34,34,0,0,0,1824,1824,0,0,2929,1,1623,1,1623,1,0.00%,0,3600,3600,0,0.00%,0,2930,2878,0,0,0,100.00%,100.00%,100.00%,2878,1254,0,100.00%,1254,32.90%,100.00%,1824,0,100.00%,1824,Active,0,nokiaLTENordOst1
101320097M4,0,0,0.00%,0,0,0,0,0,1,100.00%,0,0,0,0,0,53,5,0,0,53,100.00%,100.00%,0.726 Mbps,0.036 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.1353 GBytes,0.0068 GBytes,100.00%,0,0.13,0,0,598,598,933,933,0,3.00%,4,0,0,0,0,0.00%,0,0.00%,0,0.13,0.01,0.01 E,97.8,1.6,53,53,0,0,0,598,598,0,0,1009,0,572,0,572,0,0.00%,0,3600,3600,0,0.00%,0,1009,933,0,0,0,100.00%,100.00%,0,933,361,0,100.00%,361,44.22%,100.00%,598,0,100.00%,598,Active,0,nokiaLTENordOst1
101320098L1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,2,0,43,95.56%,0,0.279 Mbps,0.082 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.0831 GBytes,0.0249 GBytes,100.00%,0,0.1,0,0,1236,1238,1879,1879,0,2.50%,8,0,0,0,0,0.16%,0.16%,0.05%,0.00%,0.08,0.02,0.01 E,15.2,8.1,45,45,2,0,0,1238,1236,1,0,1976,2,1004,2,1004,2,0.16%,0,3600,3600,0,0.05%,1,1978,1879,0,0,0,100.00%,100.00%,100.00%,1879,873,0,100.00%,873,7.30%,99.84%,1236,0,100.00%,1236,Active,0,nokiaLTENordOst1
